Unique_ID,MORTGAGE NUMBER,PROPERTY VALUE,MORTGAGE PAYMENT,GDS,LTV,TDS,AMORTIZATION,MORTGAGE AMOUNT,RATE,MORTGAGE PURPOSE,PAYMENT FREQUENCY,PROPERTY TYPE,TERM,FSA,AGE RANGE,GENDER,INCOME,INCOME TYPE,NAICS CODE,CREDIT SCORE,RESULT
CAX_Train_8052,8052,550000,1859,32.14,62.11,34.98,360,295000.0,4.75,Refinance,Monthly,Single Detached,12,L9L,55-59,Female,73000,8,62,600,FUNDED
CAX_Train_18565,18565,300000,1635,29.86,65.0,43.23,360,226850.0,6.0,Refinance,Monthly,Single Detached,12,L9W,35-39,Male,90000,8,23,570,FUNDED
CAX_Train_11441,11441,587000,1784,23.8,57.43,48.68,360,337276.55,4.25,Purchase,Monthly,Townhouse Condominium,12,V2R,40-44,Female,100000,8,72,693,FUNDED
CAX_Train_32402,32402,959000,3208,23.82,65.0,33.07,360,547800.0,4.0,Purchase,Monthly,Single Detached,12,V3E,35-39,Unknown,145000,8,72,650,FUNDED
CAX_Train_26426,26426,556000,2239,33.41,75.0,33.55,360,356000.0,4.25,Purchase,Monthly,Single Detached,24,M1C,30-34,Female,84000,2,54,801,FUNDED
CAX_Train_3599,3599,661000,3020,19.19,75.0,52.84,360,495920.62,4.5,Purchase,Monthly,Single Detached,12,L1L,40-44,Male,101000,2,56,823,FUNDED
CAX_Train_14959,14959,285000,1402,40.27,75.0,40.27,360,228000.0,4.5,Purchase,Monthly,Single Detached,36,N5R,40-44,Unknown,45000,6,81,780,FUNDED
CAX_Train_36376,36376,454000,1802,2.94,75.0,28.11,360,340515.0,4.25,Purchase,Monthly,High Rise,12,V3T,50-54,Male,165000,8,72,890,FUNDED
CAX_Train_7924,7924,411000,2020,14.72,75.0,26.32,360,308250.0,5.25,Refinance,Monthly,Single Detached,12,N3L,35-39,Female,181000,2,61,683,FUNDED
CAX_Train_28100,28100,1075000,7365,25.77,65.0,30.57,360,1365000.0,4.25,Refinance,Monthly,Single Detached,12,L4B,40-44,Unknown,350000,8,52,507,FUNDED
CAX_Train_28967,28967,435000,1964,39.37,74.71,39.37,360,305000.0,4.75,Refinance,Monthly,Semi-Detached,12,L5W,60-64,Unknown,45000,2,56,615,FUNDED
CAX_Train_16127,16127,950000,4358,35.58,80.0,35.74,360,760000.0,4.25,Purchase,Monthly,Single Detached,12,L6X,50-54,Male,151000,8,56,647,FUNDED
CAX_Train_24849,24849,635000,2849,6.54,65.0,9.96,360,412750.0,6.0,Refinance,Monthly,Single Detached,12,L8S,45-49,Male,186000,8,44-45,811,NOT FUNDED
CAX_Train_24034,24034,165000,839,25.29,60.61,25.29,240,110000.0,5.75,Refinance,Monthly,Single Detached,36,R7A,40-44,Male,47000,2,72,0,FUNDED
CAX_Train_34522,34522,1658000,7208,28.3,80.0,40.79,360,1326400.0,4.5,Purchase,Monthly,Single Detached,12,M5M,25-29,Male,311000,8,53,681,FUNDED
CAX_Train_43871,43871,383000,2179,22.55,80.0,33.82,360,375000.0,4.5,Refinance,Monthly,Single Detached,24,L9W,35-39,Female,126000,2,54,693,FUNDED
CAX_Train_25557,25557,320000,1156,0.43,65.0,32.71,360,208235.3,4.0,Purchase,Monthly,High Rise,12,M8V,40-44,Male,200000,8,23,729,FUNDED
CAX_Train_18190,18190,722000,1374,24.61,61.243,32.98,360,442444.0,5.5,Purchase,Bi-Weekly,Single Detached,60,V9T,55-59,Male,150000,8,11,837,FUNDED
CAX_Train_491,491,950000,4190,24.8,75.48,43.78,360,730000.0,5.0,Refinance,Monthly,Single Detached,12,L4G,45-49,Male,209000,8,81,676,FUNDED
CAX_Train_23225,23225,420000,1248,41.64,58.34,43.23,360,245000.0,4.5,Refinance,Monthly,Single Detached,24,M1B,70 and over,Female,32000,6,81,770,FUNDED
CAX_Train_2170,2170,720000,2540,34.42,65.0,40.13,360,468000.0,4.0,Purchase,Monthly,Single Detached,12,L6S,45-49,Male,97000,2,53,730,FUNDED
CAX_Train_37053,37053,285000,2229,7.32,75.0,34.52,360,393750.0,4.25,Refinance,Monthly,Semi-Detached,12,L9W,40-44,Male,98000,2,56,688,NOT FUNDED
CAX_Train_16998,16998,389000,1701,34.85,65.0,35.24,360,272300.0,5.5,Purchase,Monthly,Single Detached,12,L8K,30-34,Female,62000,2,56,670,NOT FUNDED
CAX_Train_36464,36464,340000,1455,27.04,80.0,27.22,360,320000.0,4.0,Refinance,Monthly,Semi-Detached,12,M1B,25-29,Unknown,69000,2,81,795,FUNDED
CAX_Train_9907,9907,212000,953,7.22,65.0,43.13,360,137800.0,5.5,Refinance,Monthly,High Rise,12,K2B,60-64,Male,54000,8,56,590,FUNDED
CAX_Train_24186,24186,700000,2914,29.89,75.714,29.89,360,530000.0,4.0,Refinance,Monthly,Single Detached,12,L7G,25-29,Male,121000,8,23,723,NOT FUNDED
CAX_Train_22364,22364,390000,1904,23.43,75.0,32.58,360,292425.0,5.5,Purchase,Monthly,Single Detached,12,L8V,Under 25,Male,45000,2,54,768,FUNDED
CAX_Train_37949,37949,220000,999,-1.83,75.0,30.82,360,176000.0,4.75,Refinance,Monthly,High Rise,12,L5B,50-54,Male,94000,2,54,666,NOT FUNDED
CAX_Train_32116,32116,509000,2137,36.93,75.0,43.8,360,381750.0,4.25,Purchase,Monthly,Semi-Detached,12,L7E,60-64,Female,73000,8,53,562,FUNDED
CAX_Train_22631,22631,435000,1959,26.35,75.0,33.5,360,347920.0,4.25,Purchase,Monthly,High Rise,24,M4Y,55-59,Female,99000,8,54,710,NOT FUNDED
CAX_Train_14700,14700,206000,893,42.09,60.0,42.09,360,125200.0,5.5,Refinance,Monthly,Single Detached,12,R1A,45-49,Male,36000,2,81,499,FUNDED
CAX_Train_3897,3897,540000,2730,35.61,80.0,37.71,360,432000.0,4.5,Refinance,Monthly,High Rise,24,M5S,35-39,Male,105000,2,56,754,FUNDED
CAX_Train_26684,26684,425000,832,38.16,62.35,38.99,360,265000.0,4.5,Refinance,Bi-Weekly Accelerated,Single Detached,36,K1G,50-54,Female,46000,2,72,662,FUNDED
CAX_Train_36483,36483,830000,3585,29.68,79.52,35.62,360,660000.0,4.25,Purchase,Monthly,Single Detached,12,M9B,25-29,Male,180000,8,31-33,592,FUNDED
CAX_Train_22653,22653,327000,1614,22.04,75.0,27.49,360,245250.0,5.25,Refinance,Monthly,Single Detached,12,N2A,45-49,Male,108000,8,23,638,NOT FUNDED
CAX_Train_38098,38098,650000,1959,45.22,52.31,45.22,360,340000.0,4.5,Refinance,Monthly,Semi-Detached,12,L6B,30-34,Male,55000,2,54,678,FUNDED
CAX_Train_19223,19223,288000,1245,1.25,69.27,34.05,360,199430.0,4.5,Purchase,Monthly,High Rise,12,M5J,65-69,Unknown,121000,8,48-49,741,FUNDED
CAX_Train_42479,42479,470000,2690,9.42,80.0,27.12,360,376000.0,4.0,Refinance,Monthly,Single Detached,12,M1R,60-64,Male,68000,6,81,637,FUNDED
CAX_Train_23732,23732,183000,1049,27.95,80.0,37.3,360,160800.0,5.0,Refinance,Monthly,Single Detached,12,N5W,65-69,Male,52000,8,72,687,NOT FUNDED
CAX_Train_24702,24702,435000,2029,28.49,80.0,40.05,360,3480000.0,4.5,Purchase,Monthly,Single Detached,36,T6M,60-64,Female,90000,8,56,696,FUNDED
CAX_Train_40351,40351,567000,2354,27.29,80.0,37.29,360,453600.0,4.75,Refinance,Monthly,Single Detached,12,L3S,40-44,Male,120000,2,56,592,NOT FUNDED
CAX_Train_39459,39459,1350000,6544,36.01,63.78,61.68,360,1250000.0,4.0,Refinance,Monthly,Single Detached,12,L6C,35-39,Male,225000,8,44-45,738,FUNDED
CAX_Train_14648,14648,500000,2067,33.81,66.327,33.81,360,325000.0,5.0,Refinance,Monthly,Townhouse Freehold,12,L1T,55-59,Female,77000,2,56,761,NOT FUNDED
CAX_Train_10966,10966,607000,2793,30.16,80.0,45.1,360,485600.0,5.0,Purchase,Monthly,Single Detached,12,M9V,25-29,Female,131000,8,31-33,755,FUNDED
CAX_Train_44402,44402,375000,1588,32.4,80.0,40.6,360,281250.0,3.75,Purchase,Monthly,Single Detached,12,L1G,45-49,Male,63000,2,56,708,FUNDED
CAX_Train_28949,28949,500000,2056,20.65,61.6,37.9,360,308000.0,5.0,Refinance,Monthly,Single Detached,24,L1T,60-64,Female,127000,2,56,653,FUNDED
CAX_Train_8937,8937,394000,1818,10.21,75.0,35.91,360,295500.0,4.5,Purchase,Monthly,High Rise,12,M2N,50-54,Female,247000,8,23,694,FUNDED
CAX_Train_17591,17591,402000,1771,25.23,80.0,29.41,360,321360.0,3.5,Purchase,Monthly,Single Detached,6,L9S,35-39,Male,120000,8,44-45,688,FUNDED
CAX_Train_28924,28924,285000,1228,0.53,65.0,47.95,360,232000.0,5.25,Refinance,Monthly,Semi-Detached,12,T0J,40-44,Unknown,63000,2,56,598,FUNDED
CAX_Train_16984,16984,500000,1089,33.72,72.0,39.93,360,383000.0,4.5,Refinance,Bi-Weekly Accelerated,Single Detached,12,L7A,50-54,Male,82000,2,72,723,FUNDED
CAX_Train_37713,37713,725000,3068,34.34,76.05,43.36,360,543675.0,4.25,Purchase,Monthly,High Rise,12,M5R,30-34,Male,120000,8,54,749,FUNDED
CAX_Train_37074,37074,325000,1383,42.21,61.54,42.21,360,200000.0,5.0,Purchase,Monthly,Single Detached,12,L0N,60-64,Male,45000,8,71,0,FUNDED
CAX_Train_16680,16680,1050000,1973,39.8,78.1,45.08,360,840000.0,4.75,Refinance,Bi-Weekly,Single Detached,24,L7G,30-34,Unknown,147000,2,62,745,FUNDED
CAX_Train_19897,19897,408000,1692,29.48,75.46,30.68,360,307500.0,3.75,Purchase,Monthly,Single Detached,12,L7P,30-34,Unknown,75000,8,23,708,FUNDED
CAX_Train_28999,28999,575000,2518,37.67,80.0,39.55,360,460000.0,4.0,Refinance,Monthly,Single Detached,12,L7C,50-54,Female,83000,5,62,654,NOT FUNDED
CAX_Train_40091,40091,583000,2632,30.08,80.0,41.54,360,466231.47,4.25,Purchase,Monthly,Single Detached,12,L0E,45-49,Male,110000,8,56,658,FUNDED
CAX_Train_18323,18323,360000,1318,27.39,75.0,28.14,360,270000.0,4.0,Purchase,Monthly,High Rise,12,M9C,25-29,Female,70000,8,48-49,605,FUNDED
CAX_Train_24948,24948,1301000,5740,36.87,80.0,41.03,360,1040400.0,4.5,Purchase,Monthly,Single Detached,12,L4C,50-54,Male,191000,8,44-45,669,FUNDED
CAX_Train_24763,24763,505000,2837,40.88,74.71,40.88,360,515500.0,4.25,Refinance,Monthly,Single Detached,24,L9T,45-49,Unknown,86000,2,52,542,FUNDED
CAX_Train_32812,32812,572000,2233,32.94,80.0,38.36,360,457600.0,3.5,Purchase,Monthly,Townhouse Freehold,12,M1V,25-29,Female,85000,2,72,759,FUNDED
CAX_Train_10517,10517,1250000,5465,21.92,80.0,25.31,360,1000000.0,4.5,Purchase,Monthly,Single Detached,12,L3R,40-44,Female,150000,8,71,770,FUNDED
CAX_Train_32733,32733,1030000,2268,131.76,33.98,131.76,360,350000.0,4.75,Refinance,Monthly,Single Detached,12,L4S,70 and over,Female,22000,6,81,659,FUNDED
CAX_Train_30458,30458,570000,2883,41.88,80.0,43.88,360,512550.0,5.0,Purchase,Monthly,Single Detached,12,L1Z,25-29,Male,96000,2,54,762,FUNDED
CAX_Train_36200,36200,690000,3396,33.85,80.0,38.25,360,552000.0,5.0,Purchase,Monthly,Single Detached,12,L3Y,60-64,Male,140000,8,56,721,FUNDED
CAX_Train_32030,32030,525000,2432,37.9,80.0,43.66,360,419980.8,4.0,Purchase,Monthly,High Rise,12,M4W,55-59,Male,85000,2,23,812,FUNDED
CAX_Train_17380,17380,506000,2109,33.21,75.0,33.48,360,374255.0,5.5,Purchase,Monthly,High Rise,24,M6S,35-39,Male,88000,8,23,629,FUNDED
CAX_Train_23653,23653,189000,909,14.65,65.0,14.65,360,122850.0,5.5,Purchase,Monthly,Single Detached,12,L2J,45-49,Unknown,83000,2,23,527,FUNDED
CAX_Train_26748,26748,322000,748,29.28,80.0,39.7,360,257592.0,3.75,Purchase,Bi-Weekly Accelerated,Townhouse Condominium,12,L7A,40-44,Female,70000,8,62,885,FUNDED
CAX_Train_12089,12089,510000,2184,23.43,80.0,40.13,360,408000.0,4.0,Purchase,Monthly,Townhouse Freehold,12,L6C,40-44,Male,302000,8,44-45,689,FUNDED
CAX_Train_34812,34812,450000,552,15.97,40.0,23.3,360,180000.0,3.75,Refinance,Bi-Weekly Accelerated,Single Detached,12,L1E,45-49,Unknown,95000,8,23,674,FUNDED
CAX_Train_33056,33056,1300000,4189,30.27,50.0,82.57,360,650000.0,6.0,Purchase,Monthly,Single Detached,12,L4E,55-59,Male,170000,3,53,796,FUNDED
CAX_Train_27872,27872,265000,663,46.56,37.75,64.68,360,100000.0,4.5,Purchase,Monthly,High Rise,24,L4Z,55-59,Male,29000,2,56,687,FUNDED
CAX_Train_35138,35138,341000,1350,5.39,65.0,42.33,360,221650.0,4.0,Purchase,Monthly,Single Detached,12,L1W,30-34,Female,80000,2,52,724,FUNDED
CAX_Train_32098,32098,300000,424,16.28,23.81,39.65,360,50000.0,5.0,Refinance,Monthly,Single Detached,12,L0K,50-54,Male,42000,2,48-49,653,NOT FUNDED
CAX_Train_16658,16658,180000,738,27.89,65.0,28.26,360,117000.0,4.5,Purchase,Monthly,Single Detached,12,L8L,35-39,Male,40000,8,23,648,FUNDED
CAX_Train_42637,42637,358000,1522,8.55,64.37,69.73,360,232887.85,5.5,Purchase,Monthly,High Rise,12,M6K,45-49,Unknown,94000,2,23,504,FUNDED
CAX_Train_11348,11348,285000,1410,29.63,80.0,38.98,360,256491.0,5.0,Purchase,Monthly,High Rise,12,L6P,55-59,Female,73000,2,62,672,FUNDED
CAX_Train_22706,22706,570000,3015,11.33,75.0,36.53,360,495000.0,5.25,Refinance,Monthly,Single Detached,24,L7N,50-54,Unknown,123000,2,56,659,NOT FUNDED
CAX_Train_13,13,901000,4015,28.54,80.0,39.19,360,675750.0,5.25,Purchase,Monthly,Single Detached,12,L1R,25-29,Female,173000,8,62,622,NOT FUNDED
CAX_Train_34216,34216,372000,1676,32.75,65.0,32.75,360,241800.0,5.5,Refinance,Monthly,Semi-Detached,12,L6S,65-69,Male,75000,8,81,517,FUNDED
CAX_Train_7166,7166,500000,2318,19.02,75.0,45.46,360,400000.0,5.0,Refinance,Monthly,Townhouse Freehold,12,L9B,35-39,Female,259000,8,72,681,NOT FUNDED
CAX_Train_10788,10788,750000,2958,43.66,65.0,49.8,360,487500.0,6.25,Refinance,Monthly,Single Detached,36,L7A,65-69,Male,95000,3,44-45,586,NOT FUNDED
CAX_Train_35010,35010,184000,819,23.56,51.63,23.56,300,95000.0,5.75,Purchase,Monthly,Single Detached,12,L0K,55-59,Male,47000,8,44-45,611,FUNDED
CAX_Train_44391,44391,185000,711,19.48,44.74,28.33,300,85000.0,5.75,Refinance,Monthly,Single Detached,24,N0E,55-59,Male,50000,2,56,612,FUNDED
CAX_Train_16867,16867,270000,596,7.9,80.0,36.41,360,220000.0,4.25,Refinance,Bi-Weekly,Single Detached,12,K7C,50-54,Male,45000,2,56,751,FUNDED
CAX_Train_11396,11396,310000,1145,1.24,61.43,26.9,360,189675.0,4.5,Refinance,Monthly,High Rise,24,M5A,65-69,Male,97000,12,81,770,FUNDED
CAX_Train_29220,29220,330000,1604,34.08,80.0,41.8,360,276000.0,4.5,Refinance,Monthly,Townhouse Freehold,36,K1T,25-29,Male,60000,3,44-45,698,FUNDED
CAX_Train_23851,23851,416000,2095,27.65,80.0,27.65,360,332800.0,5.0,Refinance,Monthly,Semi-Detached,12,L6R,40-44,Male,95000,2,48-49,659,FUNDED
CAX_Train_26221,26221,720000,3705,35.81,80.0,35.81,300,576000.0,5.0,Purchase,Monthly,Single Detached,12,L4Y,25-29,Male,135000,8,31-33,792,FUNDED
CAX_Train_16491,16491,285000,654,26.15,75.0,32.58,360,213750.0,5.0,Purchase,Bi-Weekly Accelerated,Townhouse Condominium,12,M1L,40-44,Female,76000,5,92,542,FUNDED
CAX_Train_10304,10304,1270000,4675,47.13,65.0,47.13,360,900000.0,4.75,Refinance,Monthly,Single Detached,12,V3Z,45-49,Male,148000,7,53,651,FUNDED
CAX_Train_35441,35441,292000,1365,23.19,75.0,23.19,360,218625.0,4.5,Purchase,Monthly,High Rise,24,L7L,35-39,Female,83000,8,56,626,FUNDED
CAX_Train_17916,17916,371000,1699,36.83,80.0,43.81,360,296800.0,4.0,Purchase,Monthly,Townhouse Freehold,12,K1T,65-69,Male,59000,8,48-49,716,FUNDED
CAX_Train_28447,28447,1250000,4034,33.25,68.87,39.77,360,730000.0,4.5,Refinance,Monthly,Single Detached,12,L0G,35-39,Female,151000,2,56,621,FUNDED
CAX_Train_22363,22363,685000,3533,40.14,80.0,40.39,360,548000.0,5.0,Purchase,Monthly,Single Detached,12,L1K,30-34,Male,109000,8,54,645,FUNDED
CAX_Train_26900,26900,426000,988,24.6,80.0,41.71,360,340800.0,4.75,Refinance,Bi-Weekly,Single Detached,24,L9B,65-69,Male,109000,2,92,724,FUNDED
CAX_Train_6142,6142,600000,2099,15.7,50.0,40.74,360,390000.0,5.0,Refinance,Monthly,Single Detached,12,P0B,40-44,Male,170000,8,31-33,632,NOT FUNDED
CAX_Train_32303,32303,1800000,4412,12.4,54.67,45.1,360,820000.0,4.0,Refinance,Monthly,Single Detached,12,M6R,60-64,Female,74000,8,56,757,FUNDED
CAX_Train_3372,3372,292000,695,27.78,80.0,39.02,360,233600.0,5.0,Purchase,Bi-Weekly,Townhouse Freehold,12,L8J,50-54,Female,49000,2,61,510,FUNDED
CAX_Train_25304,25304,430000,1808,49.5,72.881,49.5,360,305000.0,4.5,Refinance,Monthly,Townhouse Freehold,24,L4N,65-69,Female,46000,5,56,700,NOT FUNDED
CAX_Train_30898,30898,1280000,5773,35.59,75.0,42.71,360,960000.0,5.5,Purchase,Monthly,Single Detached,12,V7A,40-44,Female,226000,8,72,748,FUNDED
CAX_Train_24525,24525,546000,2522,40.2,80.0,40.35,360,436800.0,3.5,Purchase,Monthly,Single Detached,6,L1X,25-29,Male,79000,2,23,695,NOT FUNDED
CAX_Train_13301,13301,252000,1422,25.15,72.42,25.15,300,182500.0,5.5,Refinance,Monthly,Single Detached,12,J7R,35-39,Male,73000,2,23,585,FUNDED
CAX_Train_2564,2564,220000,1418,25.6,75.0,41.48,360,208000.0,5.0,Refinance,Monthly,Single Detached,24,N0G,60-64,Male,70000,8,48-49,638,FUNDED
CAX_Train_35210,35210,565000,2913,25.35,80.0,35.28,360,480250.0,5.25,Purchase,Monthly,Single Detached,12,L6P,35-39,Male,80000,8,56,571,FUNDED
CAX_Train_11515,11515,460000,1826,45.58,60.87,51.78,360,280000.0,5.0,Refinance,Monthly,Single Detached,12,L6X,45-49,Male,51000,2,56,717,FUNDED
CAX_Train_18688,18688,400000,1826,28.94,77.48,46.89,360,320000.0,4.75,Refinance,Monthly,Single Detached,12,L1N,50-54,Male,81000,2,56,633,FUNDED
CAX_Train_19697,19697,387000,641,27.73,55.58,31.91,360,207000.0,3.75,Refinance,Bi-Weekly Accelerated,Single Detached,36,K2L,40-44,Male,62000,8,23,735,FUNDED
CAX_Train_153,153,525000,1326,41.74,33.333,41.74,300,175000.0,5.25,Refinance,Monthly,Single Detached,24,K0L,40-44,Male,41000,8,56,591,NOT FUNDED
CAX_Train_40622,40622,375000,2230,14.32,76.83,21.98,360,388000.0,4.25,Refinance,Monthly,Single Detached,24,L4G,55-59,Unknown,54000,2,61,658,FUNDED
CAX_Train_21415,21415,620000,2835,30.62,80.0,31.56,360,416000.0,4.5,Refinance,Monthly,Single Detached,24,L6B,30-34,Female,115000,8,81,675,FUNDED
CAX_Train_19373,19373,975000,4158,26.2,80.0,44.09,360,780000.0,4.25,Purchase,Monthly,Semi-Detached,12,M4S,35-39,Female,195000,8,54,787,NOT FUNDED
CAX_Train_6342,6342,390000,1533,41.65,59.77,41.65,360,260000.0,4.5,Refinance,Monthly,Semi-Detached,12,L4T,50-54,Male,60000,11,81,648,FUNDED
CAX_Train_6230,6230,371000,930,30.36,60.0,30.56,360,300000.0,5.0,Refinance,Bi-Weekly,Single Detached,24,L7A,45-49,Unknown,60000,1,81,620,FUNDED
CAX_Train_10529,10529,750000,1839,48.96,39.33,48.96,360,295000.0,4.5,Refinance,Monthly,Single Detached,12,M1B,55-59,Female,48000,2,56,695,FUNDED
CAX_Train_18585,18585,505000,2316,25.62,80.0,31.8,360,404000.0,4.0,Refinance,Monthly,Single Detached,12,L7A,40-44,Male,120000,2,54,593,FUNDED
CAX_Train_26724,26724,510000,2482,31.39,80.0,38.68,360,397500.0,4.5,Refinance,Monthly,Single Detached,24,L7A,45-49,Female,82000,2,56,615,FUNDED
CAX_Train_42947,42947,355000,2349,29.63,77.78,29.63,360,447000.0,4.0,Refinance,Monthly,Single Detached,12,L1V,65-69,Female,201000,2,23,659,FUNDED
CAX_Train_16068,16068,300000,972,18.38,58.49,40.3,360,155000.0,4.0,Refinance,Monthly,Semi-Detached,12,H7N,60-64,Male,70000,8,23,652,FUNDED
CAX_Train_22519,22519,390000,1466,2.16,61.54,27.89,360,240000.0,4.75,Refinance,Monthly,Single Detached,36,M3L,50-54,Unknown,56000,2,56,666,FUNDED
CAX_Train_20751,20751,405000,1711,20.85,64.2,24.2,360,324000.0,5.5,Purchase,Monthly,Single Detached,12,L7C,40-44,Unknown,260000,8,11,582,FUNDED
CAX_Train_12947,12947,610000,1816,39.83,57.38,40.0,360,350000.0,4.75,Refinance,Monthly,Single Detached,12,L6L,35-39,Unknown,70000,8,23,610,FUNDED
CAX_Train_1292,1292,500000,1635,36.22,49.02,38.83,360,250000.0,4.5,Refinance,Monthly,Single Detached,24,L5G,35-39,Male,61000,2,56,540,FUNDED
CAX_Train_16507,16507,370000,1634,31.32,75.0,41.33,360,277500.0,4.25,Refinance,Monthly,Single Detached,12,J6X,65-69,Male,66000,2,44-45,635,FUNDED
CAX_Train_9353,9353,355000,817,38.37,61.97,38.37,240,22000.0,4.0,Purchase,Bi-Weekly Accelerated,Single Detached,12,L2N,60-64,Female,55000,8,56,762,FUNDED
CAX_Train_22730,22730,239000,1157,34.33,68.73,43.72,360,189000.0,4.75,Refinance,Monthly,Single Detached,12,L2R,55-59,Female,45000,2,56,640,FUNDED
CAX_Train_44425,44425,540000,2359,38.5,75.0,38.92,360,360000.0,5.0,Purchase,Monthly,Single Detached,12,M1E,25-29,Female,86000,2,56,500,NOT FUNDED
CAX_Train_1757,1757,566000,2571,25.19,80.0,28.8,360,452792.0,3.75,Purchase,Monthly,Single Detached,12,L1L,40-44,Male,120000,8,56,709,FUNDED
CAX_Train_13048,13048,458000,2246,45.96,75.0,51.73,360,343800.0,5.25,Purchase,Monthly,High Rise,12,M5E,30-34,Unknown,67000,19,56,641,FUNDED
CAX_Train_7560,7560,562000,2872,18.93,75.0,31.15,360,562500.0,3.5,Purchase,Monthly,Single Detached,24,L3Z,45-49,Female,375000,8,56,673,FUNDED
CAX_Train_2656,2656,100000,761,18.59,65.0,18.8,360,117000.0,5.75,Refinance,Monthly,Single Detached,36,B2T,40-44,Male,57000,2,56,543,NOT FUNDED
CAX_Train_28160,28160,640000,3063,36.75,80.0,37.71,360,512000.0,5.0,Purchase,Monthly,Single Detached,12,L3S,40-44,Male,114000,2,54,753,FUNDED
CAX_Train_7918,7918,185000,853,1.2,65.0,37.2,360,120250.0,5.0,Purchase,Monthly,Single Detached,12,P3E,50-54,Male,75000,2,56,768,FUNDED
CAX_Train_12031,12031,683000,3129,38.29,80.0,42.91,360,546000.0,4.25,Purchase,Monthly,Single Detached,24,L7C,35-39,Male,120000,8,56,642,FUNDED
CAX_Train_45188,45188,405000,1987,24.15,80.0,38.06,360,334400.0,5.0,Purchase,Monthly,Single Detached,12,L9T,55-59,Male,190000,8,44-45,622,FUNDED
CAX_Train_29534,29534,586000,1258,34.83,70.0,40.38,360,410200.0,5.5,Purchase,Bi-Weekly,Single Detached,12,T4X,45-49,Male,111000,2,56,575,FUNDED
CAX_Train_33652,33652,675000,2555,19.66,75.0,28.64,360,540000.0,4.0,Purchase,Monthly,Single Detached,12,M6B,35-39,Male,162000,8,54,776,FUNDED
CAX_Train_34802,34802,360000,1866,2.58,80.0,37.71,360,288000.0,5.0,Purchase,Monthly,Single Detached,24,L9G,35-39,Unknown,170000,8,56,697,FUNDED
CAX_Train_3184,3184,615000,2534,63.11,80.0,71.93,360,492000.0,3.5,Purchase,Monthly,Single Detached,36,L6Y,25-29,Male,50000,2,61,774,NOT FUNDED
CAX_Train_21586,21586,508000,2070,29.1,75.0,41.03,360,381000.0,4.0,Purchase,Monthly,Semi-Detached,12,L4C,45-49,Female,90000,2,44-45,611,FUNDED
CAX_Train_37204,37204,770000,2852,38.12,79.98899999999999,45.12,360,600000.0,4.75,Refinance,Monthly,Single Detached,12,L9X,40-44,Male,106000,8,56,634,NOT FUNDED
CAX_Train_27672,27672,730000,3089,36.44,75.0,36.56,360,620000.0,4.25,Purchase,Monthly,Single Detached,12,L4C,45-49,Male,105000,8,56,815,FUNDED
CAX_Train_31119,31119,760000,3189,37.59,80.0,40.22,360,604000.0,4.25,Purchase,Monthly,Single Detached,12,L5B,30-34,Male,105000,2,23,716,FUNDED
CAX_Train_3058,3058,740000,3662,6.38,75.0,7.52,360,555000.0,5.0,Purchase,Monthly,Triplex,12,H3S,25-29,Male,29000,2,44-45,703,FUNDED
CAX_Train_3371,3371,670000,2954,14.66,72.2,37.78,360,483750.0,5.0,Purchase,Monthly,Single Detached,12,M2N,40-44,Unknown,250000,8,53,744,FUNDED
CAX_Train_21384,21384,213000,1007,4.94,75.0,22.52,360,160117.5,4.5,Purchase,Monthly,High Rise,12,M6K,55-59,Male,62000,8,23,801,FUNDED
CAX_Train_39887,39887,435000,1854,27.59,80.0,32.12,360,335000.0,4.75,Refinance,Monthly,Semi-Detached,24,L4T,50-54,Male,74000,8,56,610,FUNDED
CAX_Train_4055,4055,925000,4283,41.15,79.456,41.24,360,740000.0,4.75,Refinance,Monthly,Single Detached,12,L5M,35-39,Female,140000,8,72,559,NOT FUNDED
CAX_Train_7558,7558,1175000,4698,25.59,75.0,39.39,360,881250.0,4.25,Purchase,Monthly,Single Detached,12,M2N,55-59,Male,225000,8,23,734,FUNDED
CAX_Train_7112,7112,604000,2483,15.93,65.0,48.83,360,483200.0,4.5,Purchase,Monthly,Semi-Detached,12,L9C,50-54,Male,94000,2,56,757,NOT FUNDED
CAX_Train_9247,9247,250000,600,7.61,70.0,36.88,300,200000.0,5.5,Purchase,Monthly,Single Detached,12,T5W,45-49,Female,215000,8,56,648,FUNDED
CAX_Train_36860,36860,456000,2306,35.17,80.0,41.9,360,384000.0,5.0,Purchase,Monthly,Single Detached,12,L1Z,50-54,Female,87000,2,56,735,FUNDED
CAX_Train_22282,22282,690000,2809,26.12,80.0,40.83,360,552000.0,3.75,Purchase,Monthly,Single Detached,12,M1B,40-44,Female,135000,2,56,782,FUNDED
CAX_Train_31063,31063,192000,574,30.75,49.46,40.36,360,91500.0,4.5,Purchase,Monthly,High Rise,12,L4X,45-49,Unknown,36000,8,23,668,FUNDED
CAX_Train_22681,22681,700000,2458,27.32,80.0,42.16,360,560000.0,3.25,Refinance,Monthly,Single Detached,60,K7C,45-49,Unknown,102000,8,31-33,733,NOT FUNDED
CAX_Train_5120,5120,315000,1443,18.51,80.0,33.42,360,252000.0,4.25,Purchase,Monthly,Single Detached,12,J7C,30-34,Male,100000,8,44-45,663,FUNDED
